"variable","t","value","Scen_r","Scenario","name"
"demand_unmet",2065,5.02633800138327,"Hyperbolic r0.25","Ambitious-Solid State adoption-Baseline-Baseline-Baseline","(6) Solid State Adoption"
"demand_unmet",2066,22.0396793130575,"Hyperbolic r0.25","Ambitious-Solid State adoption-Baseline-Baseline-Baseline","(6) Solid State Adoption"
"demand_unmet",2067,53.6311438797661,"Hyperbolic r0.25","Ambitious-Solid State adoption-Baseline-Baseline-Baseline","(6) Solid State Adoption"
"demand_unmet",2068,103.159306246086,"Hyperbolic r0.25","Ambitious-Solid State adoption-Baseline-Baseline-Baseline","(6) Solid State Adoption"
"demand_unmet",2069,166.473400869236,"Hyperbolic r0.25","Ambitious-Solid State adoption-Baseline-Baseline-Baseline","(6) Solid State Adoption"
"demand_unmet",2070,244.511060926786,"Hyperbolic r0.25","Ambitious-Solid State adoption-Baseline-Baseline-Baseline","(6) Solid State Adoption"
"demand_unmet",2022,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2023,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2024,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2025,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2026,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2027,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2028,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2029,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2030,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2031,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2032,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2033,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2034,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2035,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2036,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2037,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2038,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2039,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2040,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2041,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2042,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2043,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2044,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2045,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2046,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2047,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2048,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2049,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2050,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2051,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2052,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2053,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2054,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2055,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2056,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2057,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2058,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2059,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2060,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2061,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2062,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2063,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2064,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2065,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2066,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2067,6.16980519824862,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2068,23.8157870109971,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2069,57.5000091892261,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2070,106.869270105711,"r0.03","Ambitious-Baseline-Baseline-Baseline-Baseline","(1) Reference"
"demand_unmet",2022,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2023,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2024,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2025,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2026,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2027,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2028,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2029,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2030,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2031,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2032,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2033,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2034,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2035,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2036,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2037,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2038,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2039,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2040,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2041,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2042,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2043,0.838886549669945,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2044,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2045,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2046,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2047,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2048,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2049,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2050,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2051,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2052,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2053,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2054,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2055,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2056,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2057,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2058,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2059,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2060,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2061,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2062,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2063,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2064,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2065,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2066,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2067,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2068,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2069,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2070,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling","(9) Enhanced Recycling"
"demand_unmet",2022,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2023,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2024,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2025,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2026,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2027,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2028,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2029,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2030,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2031,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2032,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2033,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2034,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2035,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2036,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2037,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2038,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2039,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2040,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2041,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2042,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2043,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2044,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2045,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2046,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2047,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2048,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2049,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2050,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2051,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2052,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2053,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2054,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2055,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2056,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2057,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2058,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2059,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2060,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2061,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2062,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2063,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2064,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2065,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2066,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2067,8.68486301529583,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2068,28.8077305232214,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2069,67.4862567943237,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2070,119.256001295805,"r0.03","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS","(8) Enhanced Repurposing"
"demand_unmet",2022,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2023,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2024,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2025,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2026,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2027,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2028,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2029,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2030,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2031,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2032,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2033,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2034,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2035,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2036,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2037,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2038,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2039,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2040,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2041,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2042,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2043,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2044,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2045,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2046,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2047,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2048,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2049,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2050,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2051,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2052,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2053,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2054,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2055,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2056,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2057,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2058,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2059,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2060,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2061,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2062,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2063,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2064,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2065,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2066,0,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2067,0.305681468350606,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2068,11.8481827678103,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2069,37.0782687693767,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2070,79.9371130723227,"r0.03","Ambitious-Baseline-Baseline-Baseline-USA Recycling","(10) US Recycling"
"demand_unmet",2022,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2023,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2024,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2025,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2026,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2027,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2028,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2029,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2030,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2031,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2032,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2033,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2034,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2035,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2036,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2037,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2038,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2039,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2040,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2041,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2042,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2043,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2044,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2045,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2046,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2047,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2048,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2049,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
"demand_unmet",2050,0,"r0.03","Ambitious-Baseline-High Capacity-Baseline-Baseline","(2) Large Capacity LIB"
