"t","Vehicle","Scenario","Demand"
2049,"Heavy truck","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",104279.419343775
2049,"Heavy truck","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",104279.419343775
2049,"Heavy truck","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",104279.419343775
2049,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Baseline",107044.011514655
2049,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",107044.011514655
2049,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",107044.011514655
2049,"Medium truck","Ambitious-Baseline-Baseline-Baseline-USA Recycling",107044.011514655
2049,"Medium truck","Ambitious-Baseline-High Capacity-Baseline-Baseline",158017.350331157
2049,"Medium truck","Ambitious-Baseline-Low Capacity-Baseline-Baseline",85635.209211724
2049,"Medium truck","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",85635.209211724
2049,"Medium truck","Ambitious-Double LFP-Baseline-Baseline-Baseline",107044.011514655
2049,"Medium truck","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",107044.011514655
2049,"Medium truck","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",107044.011514655
2049,"Medium truck","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",107044.011514655
2049,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Baseline",45447.5066518222
2049,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",45447.5066518222
2049,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",45447.5066518222
2049,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-USA Recycling",45447.5066518222
2049,"Other Sectors","Ambitious-Baseline-High Capacity-Baseline-Baseline",45447.5066518222
2049,"Other Sectors","Ambitious-Baseline-Low Capacity-Baseline-Baseline",45447.5066518222
2049,"Other Sectors","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",45447.5066518222
2049,"Other Sectors","Ambitious-Double LFP-Baseline-Baseline-Baseline",45447.5066518222
2049,"Other Sectors","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",45447.5066518222
2049,"Other Sectors","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",45447.5066518222
2049,"Other Sectors","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",45447.5066518222
2049,"Recycling","Ambitious-Baseline-Baseline-Baseline-Baseline",-561562.441171295
2049,"Recycling","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",-516963.444731796
2049,"Recycling","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",-1369182.33082708
2049,"Recycling","Ambitious-Baseline-Baseline-Baseline-USA Recycling",-721821.078947322
2049,"Recycling","Ambitious-Baseline-High Capacity-Baseline-Baseline",-870040.461552685
2049,"Recycling","Ambitious-Baseline-Low Capacity-Baseline-Baseline",-431002.610193229
2049,"Recycling","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",-843226.007713457
2049,"Recycling","Ambitious-Double LFP-Baseline-Baseline-Baseline",-554853.888898824
2049,"Recycling","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",-563843.825590014
2049,"Recycling","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",-528448.215580359
2049,"Recycling","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",-620899.67318844
2049,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Baseline",12660.0164762418
2049,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",1884.42025064622
2049,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",51010.0053596269
2049,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-USA Recycling",12660.0164762418
2049,"Stationary Power Storage","Ambitious-Baseline-High Capacity-Baseline-Baseline",3418.03735298213
2049,"Stationary Power Storage","Ambitious-Baseline-Low Capacity-Baseline-Baseline",28579.5923589892
2049,"Stationary Power Storage","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",64711.2537677822
2049,"Stationary Power Storage","Ambitious-Double LFP-Baseline-Baseline-Baseline",12660.0164762418
2049,"Stationary Power Storage","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",12660.0164762418
2049,"Stationary Power Storage","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",7360.83582426194
2049,"Stationary Power Storage","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",12660.0164762418
2049,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Baseline",39925.9439545241
2049,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",39925.9439545241
2049,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",39925.9439545241
2049,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-USA Recycling",39925.9439545241
2049,"Two/Three Wheelers","Ambitious-Baseline-High Capacity-Baseline-Baseline",65702.6585123172
2049,"Two/Three Wheelers","Ambitious-Baseline-Low Capacity-Baseline-Baseline",19228.216656672
2049,"Two/Three Wheelers","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",19228.216656672
2049,"Two/Three Wheelers","Ambitious-Double LFP-Baseline-Baseline-Baseline",39925.9439545241
2049,"Two/Three Wheelers","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",39925.9439545241
2049,"Two/Three Wheelers","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",39925.9439545241
2049,"Two/Three Wheelers","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",39925.9439545241
2049,"Van","Ambitious-Baseline-Baseline-Baseline-Baseline",181122.105176951
2049,"Van","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",181122.105176951
2049,"Van","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",181122.105176951
2049,"Van","Ambitious-Baseline-Baseline-Baseline-USA Recycling",181122.105176951
2049,"Van","Ambitious-Baseline-High Capacity-Baseline-Baseline",221123.637902192
2049,"Van","Ambitious-Baseline-Low Capacity-Baseline-Baseline",148898.648259395
2049,"Van","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",148898.648259395
2049,"Van","Ambitious-Double LFP-Baseline-Baseline-Baseline",181122.105176951
2049,"Van","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",181122.105176951
2049,"Van","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",181122.105176951
2049,"Van","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",181122.105176951
2050,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Baseline",728809.80622989
2050,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",728809.80622989
2050,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",728809.80622989
2050,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-USA Recycling",728809.80622989
2050,"Additional LIB","Ambitious-Baseline-High Capacity-Baseline-Baseline",1051847.74396209
2050,"Additional LIB","Ambitious-Baseline-Low Capacity-Baseline-Baseline",532685.907262069
2050,"Additional LIB","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",532685.907262069
2050,"Additional LIB","Ambitious-Double LFP-Baseline-Baseline-Baseline",723804.814994022
2050,"Additional LIB","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",728318.617284203
2050,"Additional LIB","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",704410.461646218
2050,"Additional LIB","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",778588.75148355
2050,"Bus","Ambitious-Baseline-Baseline-Baseline-Baseline",120513.226402869
2050,"Bus","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",120513.226402869
2050,"Bus","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",120513.226402869
2050,"Bus","Ambitious-Baseline-Baseline-Baseline-USA Recycling",120513.226402869
2050,"Bus","Ambitious-Baseline-High Capacity-Baseline-Baseline",172330.952743169
2050,"Bus","Ambitious-Baseline-Low Capacity-Baseline-Baseline",70768.209116181
2050,"Bus","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",70768.209116181
2050,"Bus","Ambitious-Double LFP-Baseline-Baseline-Baseline",120513.226402869
2050,"Bus","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",120513.226402869
2050,"Bus","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",120513.226402869
2050,"Bus","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",120513.226402869
2050,"Car","Ambitious-Baseline-Baseline-Baseline-Baseline",887096.304999546
2050,"Car","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",887096.304999546
2050,"Car","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",887096.304999546
2050,"Car","Ambitious-Baseline-Baseline-Baseline-USA Recycling",887096.304999546
2050,"Car","Ambitious-Baseline-High Capacity-Baseline-Baseline",1309158.29807574
2050,"Car","Ambitious-Baseline-Low Capacity-Baseline-Baseline",654628.489303514
2050,"Car","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",654628.489303514
2050,"Car","Ambitious-Double LFP-Baseline-Baseline-Baseline",868827.946104088
2050,"Car","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",892128.172240187
2050,"Car","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",787956.466060803
2050,"Car","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",1137158.41048227
2050,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Baseline",104964.477184033
2050,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",104964.477184033
2050,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",104964.477184033
2050,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-USA Recycling",104964.477184033
2050,"Heavy truck","Ambitious-Baseline-High Capacity-Baseline-Baseline",154990.100352594
2050,"Heavy truck","Ambitious-Baseline-Low Capacity-Baseline-Baseline",83748.2530723668
2050,"Heavy truck","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",83748.2530723668
2050,"Heavy truck","Ambitious-Double LFP-Baseline-Baseline-Baseline",104964.477184033
2050,"Heavy truck","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",104964.477184033
2050,"Heavy truck","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",104964.477184033
2050,"Heavy truck","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",104964.477184033
2050,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Baseline",108708.683054702
2050,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",108708.683054702
2050,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",108708.683054702
2050,"Medium truck","Ambitious-Baseline-Baseline-Baseline-USA Recycling",108708.683054702
2050,"Medium truck","Ambitious-Baseline-High Capacity-Baseline-Baseline",160474.72260456
2050,"Medium truck","Ambitious-Baseline-Low Capacity-Baseline-Baseline",86966.9464437615
2050,"Medium truck","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",86966.9464437615
2050,"Medium truck","Ambitious-Double LFP-Baseline-Baseline-Baseline",108708.683054702
2050,"Medium truck","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",108708.683054702
2050,"Medium truck","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",108708.683054702
2050,"Medium truck","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",108708.683054702
2050,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Baseline",46117.4375348009
2050,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",46117.4375348009
2050,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",46117.4375348009
2050,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-USA Recycling",46117.4375348009
2050,"Other Sectors","Ambitious-Baseline-High Capacity-Baseline-Baseline",46117.4375348009
2050,"Other Sectors","Ambitious-Baseline-Low Capacity-Baseline-Baseline",46117.4375348009
2050,"Other Sectors","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",46117.4375348009
2050,"Other Sectors","Ambitious-Double LFP-Baseline-Baseline-Baseline",46117.4375348009
2050,"Other Sectors","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",46117.4375348009
2050,"Other Sectors","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",46117.4375348009
2050,"Other Sectors","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",46117.4375348009
2050,"Recycling","Ambitious-Baseline-Baseline-Baseline-Baseline",-588815.653001694
2050,"Recycling","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",-541798.826121528
2050,"Recycling","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",-1460320.80265654
2050,"Recycling","Ambitious-Baseline-Baseline-Baseline-USA Recycling",-757970.650509178
2050,"Recycling","Ambitious-Baseline-High Capacity-Baseline-Baseline",-918538.346962346
2050,"Recycling","Ambitious-Baseline-Low Capacity-Baseline-Baseline",-450262.776932608
2050,"Recycling","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",-892690.14916801
2050,"Recycling","Ambitious-Double LFP-Baseline-Baseline-Baseline",-581609.353791828
2050,"Recycling","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",-591430.15735055
2050,"Recycling","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",-550270.885496938
2050,"Recycling","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",-657954.641877218
2050,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Baseline",12135.9859213565
2050,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",1638.81320478461
2050,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",52954.0473394606
2050,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-USA Recycling",12135.9859213565
2050,"Stationary Power Storage","Ambitious-Baseline-High Capacity-Baseline-Baseline",3317.72158206843
2050,"Stationary Power Storage","Ambitious-Baseline-Low Capacity-Baseline-Baseline",29121.0324471412
2050,"Stationary Power Storage","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",67755.6029005366
2050,"Stationary Power Storage","Ambitious-Double LFP-Baseline-Baseline-Baseline",12135.9859213565
2050,"Stationary Power Storage","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",12135.9859213565
2050,"Stationary Power Storage","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",7056.15194895686
2050,"Stationary Power Storage","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",12135.9859213565
2050,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Baseline",40466.1808472435
2050,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",40466.1808472435
2050,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",40466.1808472435
2050,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-USA Recycling",40466.1808472435
2050,"Two/Three Wheelers","Ambitious-Baseline-High Capacity-Baseline-Baseline",66591.4946472362
2050,"Two/Three Wheelers","Ambitious-Baseline-Low Capacity-Baseline-Baseline",19488.8433916274
2050,"Two/Three Wheelers","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",19488.8433916274
2050,"Two/Three Wheelers","Ambitious-Double LFP-Baseline-Baseline-Baseline",40466.1808472435
2050,"Two/Three Wheelers","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",40466.1808472435
2050,"Two/Three Wheelers","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",40466.1808472435
2050,"Two/Three Wheelers","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",40466.1808472435
2050,"Van","Ambitious-Baseline-Baseline-Baseline-Baseline",182314.255931068
2050,"Van","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",182314.255931068
2050,"Van","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",182314.255931068
2050,"Van","Ambitious-Baseline-Baseline-Baseline-USA Recycling",182314.255931068
2050,"Van","Ambitious-Baseline-High Capacity-Baseline-Baseline",222579.729354194
2050,"Van","Ambitious-Baseline-Low Capacity-Baseline-Baseline",149878.180117993
2050,"Van","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",149878.180117993
2050,"Van","Ambitious-Double LFP-Baseline-Baseline-Baseline",182314.255931068
2050,"Van","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",182314.255931068
2050,"Van","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",182314.255931068
2050,"Van","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",182314.255931068
2051,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Baseline",750273.360196696
2051,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",750273.360196696
2051,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",750273.360196696
2051,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-USA Recycling",750273.360196696
2051,"Additional LIB","Ambitious-Baseline-High Capacity-Baseline-Baseline",1084416.22578231
2051,"Additional LIB","Ambitious-Baseline-Low Capacity-Baseline-Baseline",547879.021629202
2051,"Additional LIB","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",547879.021629202
2051,"Additional LIB","Ambitious-Double LFP-Baseline-Baseline-Baseline",745029.925397296
2051,"Additional LIB","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",749935.931910927
2051,"Additional LIB","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",722852.044065979
2051,"Additional LIB","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",807177.194998496
2051,"Bus","Ambitious-Baseline-Baseline-Baseline-Baseline",121453.653941285
2051,"Bus","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",121453.653941285
2051,"Bus","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",121453.653941285
2051,"Bus","Ambitious-Baseline-Baseline-Baseline-USA Recycling",121453.653941285
2051,"Bus","Ambitious-Baseline-High Capacity-Baseline-Baseline",173675.741016776
2051,"Bus","Ambitious-Baseline-Low Capacity-Baseline-Baseline",71320.4503488137
2051,"Bus","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",71320.4503488137
2051,"Bus","Ambitious-Double LFP-Baseline-Baseline-Baseline",121453.653941285
2051,"Bus","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",121453.653941285
2051,"Bus","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",121453.653941285
2051,"Bus","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",121453.653941285
2051,"Car","Ambitious-Baseline-Baseline-Baseline-Baseline",893253.370876756
2051,"Car","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",893253.370876756
2051,"Car","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",893253.370876756
2051,"Car","Ambitious-Baseline-Baseline-Baseline-USA Recycling",893253.370876756
2051,"Car","Ambitious-Baseline-High Capacity-Baseline-Baseline",1318832.93932842
2051,"Car","Ambitious-Baseline-Low Capacity-Baseline-Baseline",659466.073074911
2051,"Car","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",659466.073074911
2051,"Car","Ambitious-Double LFP-Baseline-Baseline-Baseline",874849.200085677
2051,"Car","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",898345.861256818
2051,"Car","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",793317.714296651
2051,"Car","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",1145244.93957565
2051,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Baseline",105710.090643777
2051,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",105710.090643777
2051,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",105710.090643777
2051,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-USA Recycling",105710.090643777
2051,"Heavy truck","Ambitious-Baseline-High Capacity-Baseline-Baseline",156091.070014428
2051,"Heavy truck","Ambitious-Baseline-Low Capacity-Baseline-Baseline",84343.1574285453
2051,"Heavy truck","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",84343.1574285453
2051,"Heavy truck","Ambitious-Double LFP-Baseline-Baseline-Baseline",105710.090643777
2051,"Heavy truck","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",105710.090643777
2051,"Heavy truck","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",105710.090643777
2051,"Heavy truck","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",105710.090643777
2051,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Baseline",109732.610347442
2051,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",109732.610347442
2051,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",109732.610347442
2051,"Medium truck","Ambitious-Baseline-Baseline-Baseline-USA Recycling",109732.610347442
2051,"Medium truck","Ambitious-Baseline-High Capacity-Baseline-Baseline",161986.234322415
2051,"Medium truck","Ambitious-Baseline-Low Capacity-Baseline-Baseline",87786.088277954
2051,"Medium truck","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",87786.088277954
2051,"Medium truck","Ambitious-Double LFP-Baseline-Baseline-Baseline",109732.610347442
2051,"Medium truck","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",109732.610347442
2051,"Medium truck","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",109732.610347442
2051,"Medium truck","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",109732.610347442
2051,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Baseline",46117.4375348009
2051,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",46117.4375348009
2051,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",46117.4375348009
2051,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-USA Recycling",46117.4375348009
2051,"Other Sectors","Ambitious-Baseline-High Capacity-Baseline-Baseline",46117.4375348009
2051,"Other Sectors","Ambitious-Baseline-Low Capacity-Baseline-Baseline",46117.4375348009
2051,"Other Sectors","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",46117.4375348009
2051,"Other Sectors","Ambitious-Double LFP-Baseline-Baseline-Baseline",46117.4375348009
2051,"Other Sectors","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",46117.4375348009
2051,"Other Sectors","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",46117.4375348009
2051,"Other Sectors","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",46117.4375348009
2051,"Recycling","Ambitious-Baseline-Baseline-Baseline-Baseline",-613258.306996612
2051,"Recycling","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",-564022.112610793
2051,"Recycling","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",-1545617.08332667
2051,"Recycling","Ambitious-Baseline-Baseline-Baseline-USA Recycling",-789990.820647196
2051,"Recycling","Ambitious-Baseline-High Capacity-Baseline-Baseline",-961719.074987774
2051,"Recycling","Ambitious-Baseline-Low Capacity-Baseline-Baseline",-467833.103676701
2051,"Recycling","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",-939312.133309288
2051,"Recycling","Ambitious-Double LFP-Baseline-Baseline-Baseline",-605592.824485813
2051,"Recycling","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",-616213.839401443
2051,"Recycling","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",-569325.578142613
2051,"Recycling","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",-692233.92527393
2051,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Baseline",10093.6175478317
2051,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",1247.17523825521
2051,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",50326.2089182918
2051,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-USA Recycling",10093.6175478317
2051,"Stationary Power Storage","Ambitious-Baseline-High Capacity-Baseline-Baseline",2692.45911605977
2051,"Stationary Power Storage","Ambitious-Baseline-Low Capacity-Baseline-Baseline",25552.9365766796
2051,"Stationary Power Storage","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",65799.0295341359
2051,"Stationary Power Storage","Ambitious-Double LFP-Baseline-Baseline-Baseline",10093.6175478317
2051,"Stationary Power Storage","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",10093.6175478317
2051,"Stationary Power Storage","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",5868.67021712864
2051,"Stationary Power Storage","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",10093.6175478317
2051,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Baseline",40832.8411698934
2051,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",40832.8411698934
2051,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",40832.8411698934
2051,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-USA Recycling",40832.8411698934
2051,"Two/Three Wheelers","Ambitious-Baseline-High Capacity-Baseline-Baseline",67195.0211811456
2051,"Two/Three Wheelers","Ambitious-Baseline-Low Capacity-Baseline-Baseline",19665.071467094
2051,"Two/Three Wheelers","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",19665.071467094
2051,"Two/Three Wheelers","Ambitious-Double LFP-Baseline-Baseline-Baseline",40832.8411698934
2051,"Two/Three Wheelers","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",40832.8411698934
2051,"Two/Three Wheelers","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",40832.8411698934
2051,"Two/Three Wheelers","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",40832.8411698934
2051,"Van","Ambitious-Baseline-Baseline-Baseline-Baseline",182936.899912925
2051,"Van","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",182936.899912925
2051,"Van","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",182936.899912925
2051,"Van","Ambitious-Baseline-Baseline-Baseline-USA Recycling",182936.899912925
2051,"Van","Ambitious-Baseline-High Capacity-Baseline-Baseline",223339.892117453
2051,"Van","Ambitious-Baseline-Low Capacity-Baseline-Baseline",150390.045081499
2051,"Van","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",150390.045081499
2051,"Van","Ambitious-Double LFP-Baseline-Baseline-Baseline",182936.899912925
2051,"Van","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",182936.899912925
2051,"Van","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",182936.899912925
2051,"Van","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",182936.899912925
2052,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Baseline",769924.597105619
2052,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",769924.597105619
2052,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",769924.597105619
2052,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-USA Recycling",769924.597105619
2052,"Additional LIB","Ambitious-Baseline-High Capacity-Baseline-Baseline",1113627.15290308
2052,"Additional LIB","Ambitious-Baseline-Low Capacity-Baseline-Baseline",562191.285894936
2052,"Additional LIB","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",562191.285894936
2052,"Additional LIB","Ambitious-Double LFP-Baseline-Baseline-Baseline",764461.922759679
2052,"Additional LIB","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",769765.998214042
