"t","Scenario","Demand"
2026,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 65",298.570732721697
2026,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 75",298.570732721697
2026,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 85",298.570732721697
2026,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 95",298.570732721697
2026,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 15",334.458149993413
2026,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25",334.039172252919
2026,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35",333.819157509209
2026,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45",333.811337527387
2026,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 5",334.877127733907
2026,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 55",333.811337527387
2026,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 65",333.811337527387
2026,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 75",333.811337527387
2026,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 85",333.811337527387
2026,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 95",333.811337527387
2026,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 15",278.319314782396
2026,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 25",277.952238453995
2026,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35",277.757879440417
2026,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 45",277.750850515432
2026,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 5",278.686391110797
2026,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 55",277.750850515432
2026,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 65",277.750850515432
2026,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 75",277.750850515432
2026,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 85",277.750850515432
2026,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 95",277.750850515432
2027,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 15",368.16534234623
2027,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25",367.585425958822
2027,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35",367.005509571414
2027,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45",366.835479240369
2027,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5",368.745258733638
2027,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 55",366.835479240369
2027,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 65",366.835479240369
2027,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 75",366.835479240369
2027,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 85",366.835479240369
2027,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 95",366.835479240369
2027,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 15",423.355660081877
2027,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25",422.723212839847
2027,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35",422.090765597818
2027,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45",421.905899757657
2027,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 5",423.988107323907
2027,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 55",421.905899757657
2027,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 65",421.905899757657
2027,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 75",421.905899757657
2027,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 85",421.905899757657
2027,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 95",421.905899757657
2027,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 15",335.343448064137
2027,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 25",334.81414549564
2027,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35",334.284842927144
