"t","Region","Scenario","Demand"
2040,"Other Europe","Ambitious-Baseline-Baseline-Baseline-USA Recycling",55383.703456906
2040,"Other Europe","Ambitious-Baseline-High Capacity-Baseline-Baseline",72567.6911615295
2040,"Other Europe","Ambitious-Baseline-Low Capacity-Baseline-Baseline",38695.2360761171
2040,"Other Europe","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",34928.2330160921
2040,"Other Europe","Ambitious-Double LFP-Baseline-Baseline-Baseline",55287.4182564425
2040,"Other Europe","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",55172.7172155904
2040,"Other Europe","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",53612.5814835898
2040,"Other Europe","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",65749.9783831548
2040,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Baseline",100986.113838092
2040,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",100884.415048236
2040,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",85057.4581726805
2040,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-USA Recycling",100986.113838092
2040,"Other Latin America and Caribbean","Ambitious-Baseline-High Capacity-Baseline-Baseline",138620.477793013
2040,"Other Latin America and Caribbean","Ambitious-Baseline-Low Capacity-Baseline-Baseline",73337.9508143738
2040,"Other Latin America and Caribbean","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",65925.6652050349
2040,"Other Latin America and Caribbean","Ambitious-Double LFP-Baseline-Baseline-Baseline",98988.9741864768
2040,"Other Latin America and Caribbean","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",101113.340820657
2040,"Other Latin America and Caribbean","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",93589.5735601096
2040,"Other Latin America and Caribbean","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",109324.903712124
2040,"South Korea","Ambitious-Baseline-Baseline-Baseline-Baseline",25221.4482522825
2040,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",25241.291650774
2040,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",18224.7253701046
2040,"South Korea","Ambitious-Baseline-Baseline-Baseline-USA Recycling",25221.4482522825
2040,"South Korea","Ambitious-Baseline-High Capacity-Baseline-Baseline",32640.5452306671
2040,"South Korea","Ambitious-Baseline-Low Capacity-Baseline-Baseline",17560.222519524
2040,"South Korea","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",14028.6788040989
2040,"South Korea","Ambitious-Double LFP-Baseline-Baseline-Baseline",25203.7472007628
2040,"South Korea","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",25042.4742041995
2040,"South Korea","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",25108.7123267355
2040,"South Korea","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",29816.2895615407
2040,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Baseline",36073.2833751953
2040,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",36103.2464030715
2040,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",27639.4549026431
2040,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-USA Recycling",36073.2833751953
2040,"United Kingdom","Ambitious-Baseline-High Capacity-Baseline-Baseline",46372.8940845987
2040,"United Kingdom","Ambitious-Baseline-Low Capacity-Baseline-Baseline",26770.5175408582
2040,"United Kingdom","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",22205.7816349019
2040,"United Kingdom","Ambitious-Double LFP-Baseline-Baseline-Baseline",36025.5691488177
2040,"United Kingdom","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",36011.3493191081
2040,"United Kingdom","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",35751.3153683337
2040,"United Kingdom","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",43971.9006382104
2040,"United States","Ambitious-Baseline-Baseline-Baseline-Baseline",218249.063885407
2040,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",215883.852576515
2040,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",176157.262547179
2040,"United States","Ambitious-Baseline-Baseline-Baseline-USA Recycling",175736.833889384
2040,"United States","Ambitious-Baseline-High Capacity-Baseline-Baseline",255314.437522626
2040,"United States","Ambitious-Baseline-Low Capacity-Baseline-Baseline",143857.595016675
2040,"United States","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",123361.478388722
2040,"United States","Ambitious-Double LFP-Baseline-Baseline-Baseline",216419.313735735
2040,"United States","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",216160.242870138
2040,"United States","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",207881.651976601
2040,"United States","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",258310.24658258
2041,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Baseline",103355.569275733
2041,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",102883.722148557
2041,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",87803.8818304033
2041,"ASEAN","Ambitious-Baseline-Baseline-Baseline-USA Recycling",103355.569275733
2041,"ASEAN","Ambitious-Baseline-High Capacity-Baseline-Baseline",152275.076124575
2041,"ASEAN","Ambitious-Baseline-Low Capacity-Baseline-Baseline",81416.7845289574
2041,"ASEAN","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",73759.3474918489
2041,"ASEAN","Ambitious-Double LFP-Baseline-Baseline-Baseline",101693.110468764
2041,"ASEAN","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",103776.725382399
2041,"ASEAN","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",92618.3983908815
2041,"ASEAN","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",111735.696964182
2041,"Africa","Ambitious-Baseline-Baseline-Baseline-Baseline",60187.9773870779
2041,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",60050.9007528282
2041,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",51248.7884317358
2041,"Africa","Ambitious-Baseline-Baseline-Baseline-USA Recycling",60187.9773870779
2041,"Africa","Ambitious-Baseline-High Capacity-Baseline-Baseline",85188.9177910557
2041,"Africa","Ambitious-Baseline-Low Capacity-Baseline-Baseline",45442.3425076651
2041,"Africa","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",41115.8867936143
2041,"Africa","Ambitious-Double LFP-Baseline-Baseline-Baseline",59983.4251833008
2041,"Africa","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",59588.4317874891
2041,"Africa","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",58937.1241943998
2041,"Africa","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",71181.5382074147
2041,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Baseline",16985.3088280287
2041,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",16992.8632708499
2041,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",13848.3902890141
2041,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-USA Recycling",16985.3088280287
2041,"Australia/NZ","Ambitious-Baseline-High Capacity-Baseline-Baseline",21821.4442505815
2041,"Australia/NZ","Ambitious-Baseline-Low Capacity-Baseline-Baseline",12423.1510659741
2041,"Australia/NZ","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",10798.9275126329
2041,"Australia/NZ","Ambitious-Double LFP-Baseline-Baseline-Baseline",16850.1563805742
2041,"Australia/NZ","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",16992.552135758
2041,"Australia/NZ","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",16078.8433783372
2041,"Australia/NZ","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",19912.014109401
2041,"Brazil","Ambitious-Baseline-Baseline-Baseline-Baseline",38798.6485628678
2041,"Brazil","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",38587.0688299299
2041,"Brazil","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",33850.2882996081
2041,"Brazil","Ambitious-Baseline-Baseline-Baseline-USA Recycling",38798.6485628678
2041,"Brazil","Ambitious-Baseline-High Capacity-Baseline-Baseline",55550.3992851875
2041,"Brazil","Ambitious-Baseline-Low Capacity-Baseline-Baseline",30287.2077753181
2041,"Brazil","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",27781.745927592
2041,"Brazil","Ambitious-Double LFP-Baseline-Baseline-Baseline",38023.271611766
2041,"Brazil","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",39048.0406772973
2041,"Brazil","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",34585.1454618829
2041,"Brazil","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",44823.8846192212
2041,"Canada","Ambitious-Baseline-Baseline-Baseline-Baseline",26425.3791581657
2041,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",26114.5612197921
2041,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",20842.1354891176
2041,"Canada","Ambitious-Baseline-Baseline-Baseline-USA Recycling",26425.3791581657
2041,"Canada","Ambitious-Baseline-High Capacity-Baseline-Baseline",32801.3589267425
2041,"Canada","Ambitious-Baseline-Low Capacity-Baseline-Baseline",18483.7812730283
2041,"Canada","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",15722.0971646487
2041,"Canada","Ambitious-Double LFP-Baseline-Baseline-Baseline",26200.638454335
2041,"Canada","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",26181.3983144164
2041,"Canada","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",25075.7483502365
2041,"Canada","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",31117.0931172689
2041,"China","Ambitious-Baseline-Baseline-Baseline-Baseline",281260.762867227
2041,"China","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",281260.762867227
2041,"China","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",279852.044822988
2041,"China","Ambitious-Baseline-Baseline-Baseline-USA Recycling",281260.762867227
2041,"China","Ambitious-Baseline-High Capacity-Baseline-Baseline",445914.504174045
2041,"China","Ambitious-Baseline-Low Capacity-Baseline-Baseline",224582.096543709
2041,"China","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",225314.591477878
2041,"China","Ambitious-Double LFP-Baseline-Baseline-Baseline",275542.435456184
2041,"China","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",284635.037765538
2041,"China","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",237007.106410581
2041,"China","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",318058.274650653
2041,"EFTA","Ambitious-Baseline-Baseline-Baseline-Baseline",9409.6153666354
2041,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",9329.57193092111
2041,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",6351.013230476
2041,"EFTA","Ambitious-Baseline-Baseline-Baseline-USA Recycling",9409.6153666354
2041,"EFTA","Ambitious-Baseline-High Capacity-Baseline-Baseline",11690.795721441
2041,"EFTA","Ambitious-Baseline-Low Capacity-Baseline-Baseline",6849.62609326144
2041,"EFTA","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",5243.11503115577
2041,"EFTA","Ambitious-Double LFP-Baseline-Baseline-Baseline",9396.0502151505
2041,"EFTA","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",9392.99943593557
2041,"EFTA","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",9234.69370936824
2041,"EFTA","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",11609.0781167873
2041,"European Union","Ambitious-Baseline-Baseline-Baseline-Baseline",163125.047571307
2041,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",163102.836999578
2041,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",162465.906637013
2041,"European Union","Ambitious-Baseline-Baseline-Baseline-USA Recycling",163125.047571307
2041,"European Union","Ambitious-Baseline-High Capacity-Baseline-Baseline",233240.433219085
2041,"European Union","Ambitious-Baseline-Low Capacity-Baseline-Baseline",127443.631083823
2041,"European Union","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",127081.71613783
2041,"European Union","Ambitious-Double LFP-Baseline-Baseline-Baseline",162868.271351852
2041,"European Union","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",162870.457600117
2041,"European Union","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",161177.780060997
2041,"European Union","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",208638.578793431
2041,"India","Ambitious-Baseline-Baseline-Baseline-Baseline",79270.1817777842
2041,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",78423.0605915048
2041,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",60300.9678749227
2041,"India","Ambitious-Baseline-Baseline-Baseline-USA Recycling",79270.1817777842
2041,"India","Ambitious-Baseline-High Capacity-Baseline-Baseline",134462.225475696
2041,"India","Ambitious-Baseline-Low Capacity-Baseline-Baseline",70982.1345240297
2041,"India","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",61709.5798697409
2041,"India","Ambitious-Double LFP-Baseline-Baseline-Baseline",79258.9295926108
2041,"India","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",78974.3319613159
2041,"India","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",77637.9141251508
2041,"India","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",87011.7550876368
2041,"Japan","Ambitious-Baseline-Baseline-Baseline-Baseline",44458.4386532939
2041,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",44022.5502147404
2041,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",36223.2304400698
2041,"Japan","Ambitious-Baseline-Baseline-Baseline-USA Recycling",44458.4386532939
2041,"Japan","Ambitious-Baseline-High Capacity-Baseline-Baseline",67758.3524285553
2041,"Japan","Ambitious-Baseline-Low Capacity-Baseline-Baseline",38749.5678360704
2041,"Japan","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",34156.178683571
2041,"Japan","Ambitious-Double LFP-Baseline-Baseline-Baseline",44425.8007449528
2041,"Japan","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",44179.5624229891
2041,"Japan","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",43420.6917286373
2041,"Japan","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",52982.5747325878
2041,"Mexico","Ambitious-Baseline-Baseline-Baseline-Baseline",28281.7439046556
2041,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",28104.2632007529
2041,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",24375.4506096633
2041,"Mexico","Ambitious-Baseline-Baseline-Baseline-USA Recycling",28281.7439046556
2041,"Mexico","Ambitious-Baseline-High Capacity-Baseline-Baseline",36757.631902501
2041,"Mexico","Ambitious-Baseline-Low Capacity-Baseline-Baseline",21239.3485505023
2041,"Mexico","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",19284.5662590989
2041,"Mexico","Ambitious-Double LFP-Baseline-Baseline-Baseline",28103.5973749089
2041,"Mexico","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",28094.8528115375
2041,"Mexico","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",27260.8235924817
2041,"Mexico","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",32149.483803946
2041,"Middle East","Ambitious-Baseline-Baseline-Baseline-Baseline",98511.5836398666
2041,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",97989.3480358061
2041,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",84686.865780487
2041,"Middle East","Ambitious-Baseline-Baseline-Baseline-USA Recycling",98511.5836398666
2041,"Middle East","Ambitious-Baseline-High Capacity-Baseline-Baseline",121783.27567756
2041,"Middle East","Ambitious-Baseline-Low Capacity-Baseline-Baseline",66683.8675066228
2041,"Middle East","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",60234.0737419253
2041,"Middle East","Ambitious-Double LFP-Baseline-Baseline-Baseline",97993.7875590022
2041,"Middle East","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",98553.0380081801
2041,"Middle East","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",93942.0051061645
2041,"Middle East","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",117736.808140212
2041,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Baseline",53110.5967554528
2041,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",53116.700270168
2041,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",44908.4771970794
2041,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-USA Recycling",53110.5967554528
2041,"Other Asia Pacific","Ambitious-Baseline-High Capacity-Baseline-Baseline",71656.0898759598
2041,"Other Asia Pacific","Ambitious-Baseline-Low Capacity-Baseline-Baseline",34964.8841390167
2041,"Other Asia Pacific","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",31408.2241333015
2041,"Other Asia Pacific","Ambitious-Double LFP-Baseline-Baseline-Baseline",53071.1594929192
2041,"Other Asia Pacific","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",52806.5071160806
2041,"Other Asia Pacific","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",52843.9263930341
2041,"Other Asia Pacific","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",63856.82423026
2041,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Baseline",58234.9408440446
2041,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",57933.9803495305
2041,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",48317.7294610529
2041,"Other Europe","Ambitious-Baseline-Baseline-Baseline-USA Recycling",58234.9408440446
2041,"Other Europe","Ambitious-Baseline-High Capacity-Baseline-Baseline",76347.530433982
2041,"Other Europe","Ambitious-Baseline-Low Capacity-Baseline-Baseline",40757.7588083287
2041,"Other Europe","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",36253.9782515015
2041,"Other Europe","Ambitious-Double LFP-Baseline-Baseline-Baseline",58131.1339763162
2041,"Other Europe","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",58036.6221654332
2041,"Other Europe","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",56455.7533265363
2041,"Other Europe","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",69047.9066242577
2041,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Baseline",106682.561367254
2041,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",106560.715357715
2041,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",87410.433991121
2041,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-USA Recycling",106682.561367254
2041,"Other Latin America and Caribbean","Ambitious-Baseline-High Capacity-Baseline-Baseline",146537.060419257
2041,"Other Latin America and Caribbean","Ambitious-Baseline-Low Capacity-Baseline-Baseline",77515.0134904781
2041,"Other Latin America and Caribbean","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",68548.1068573593
2041,"Other Latin America and Caribbean","Ambitious-Double LFP-Baseline-Baseline-Baseline",104585.983218502
2041,"Other Latin America and Caribbean","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",106844.351256147
2041,"Other Latin America and Caribbean","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",98968.2503701933
2041,"Other Latin America and Caribbean","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",115332.239338723
2041,"South Korea","Ambitious-Baseline-Baseline-Baseline-Baseline",25885.6017991149
2041,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",25910.0583662523
2041,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",17876.0273236065
2041,"South Korea","Ambitious-Baseline-Baseline-Baseline-USA Recycling",25885.6017991149
2041,"South Korea","Ambitious-Baseline-High Capacity-Baseline-Baseline",33542.4036587167
2041,"South Korea","Ambitious-Baseline-Low Capacity-Baseline-Baseline",18035.6358072761
2041,"South Korea","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",14055.8352947828
2041,"South Korea","Ambitious-Double LFP-Baseline-Baseline-Baseline",25867.1043091682
2041,"South Korea","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",25710.5350616938
2041,"South Korea","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",25773.0287692032
2041,"South Korea","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",30512.7587894405
2041,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Baseline",37556.7653738149
2041,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",37556.7653738149
2041,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",27404.8906788498
2041,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-USA Recycling",37556.7653738149
2041,"United Kingdom","Ambitious-Baseline-High Capacity-Baseline-Baseline",48294.4019432819
2041,"United Kingdom","Ambitious-Baseline-Low Capacity-Baseline-Baseline",27870.6571254219
2041,"United Kingdom","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",22469.508871208
2041,"United Kingdom","Ambitious-Double LFP-Baseline-Baseline-Baseline",37505.9515602434
2041,"United Kingdom","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",37494.5385222753
2041,"United Kingdom","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",37230.9113925677
2041,"United Kingdom","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",45659.2590840991
2041,"United States","Ambitious-Baseline-Baseline-Baseline-Baseline",221142.757108853
2041,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",218925.58955574
2041,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",170922.741575416
2041,"United States","Ambitious-Baseline-Baseline-Baseline-USA Recycling",170440.347382125
2041,"United States","Ambitious-Baseline-High Capacity-Baseline-Baseline",259140.026065083
2041,"United States","Ambitious-Baseline-Low Capacity-Baseline-Baseline",146411.179530379
2041,"United States","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",122288.191043939
2041,"United States","Ambitious-Double LFP-Baseline-Baseline-Baseline",219238.841504958
2041,"United States","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",219080.449508137
2041,"United States","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",211290.181986737
2041,"United States","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",260926.836581159
2042,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Baseline",110828.234076241
2042,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",110176.636620991
2042,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",91936.8923786578
2042,"ASEAN","Ambitious-Baseline-Baseline-Baseline-USA Recycling",110828.234076241
2042,"ASEAN","Ambitious-Baseline-High Capacity-Baseline-Baseline",163330.586032705
2042,"ASEAN","Ambitious-Baseline-Low Capacity-Baseline-Baseline",87371.8755729994
2042,"ASEAN","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",78052.7344957857
2042,"ASEAN","Ambitious-Double LFP-Baseline-Baseline-Baseline",109045.109663866
2042,"ASEAN","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",111306.30683709
2042,"ASEAN","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",99616.433518359
2042,"ASEAN","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",119766.299407413
2042,"Africa","Ambitious-Baseline-Baseline-Baseline-Baseline",64614.8602189532
2042,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",64440.9596967949
2042,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",53684.5513055493
2042,"Africa","Ambitious-Baseline-Baseline-Baseline-USA Recycling",64614.8602189532
2042,"Africa","Ambitious-Baseline-High Capacity-Baseline-Baseline",91494.754241704
2042,"Africa","Ambitious-Baseline-Low Capacity-Baseline-Baseline",48714.4233756068
2042,"Africa","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",43421.4169207635
2042,"Africa","Ambitious-Double LFP-Baseline-Baseline-Baseline",64385.9302795815
2042,"Africa","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",64015.4892355133
2042,"Africa","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",63296.8790403734
2042,"Africa","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",76501.4815910972
2042,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Baseline",17727.0307995893
2042,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",17736.4724525224
2042,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",13998.8754239124
2042,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-USA Recycling",17727.0307995893
2042,"Australia/NZ","Ambitious-Baseline-High Capacity-Baseline-Baseline",22815.8412287211
2042,"Australia/NZ","Ambitious-Baseline-Low Capacity-Baseline-Baseline",12941.7969664055
2042,"Australia/NZ","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",11029.4942465192
2042,"Australia/NZ","Ambitious-Double LFP-Baseline-Baseline-Baseline",17582.196220306
2042,"Australia/NZ","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",17735.1054585448
2042,"Australia/NZ","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",16796.0936962604
2042,"Australia/NZ","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",20785.2535083555
2042,"Brazil","Ambitious-Baseline-Baseline-Baseline-Baseline",41103.8305695337
2042,"Brazil","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",40816.2007652423
2042,"Brazil","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",35104.2313338035
2042,"Brazil","Ambitious-Baseline-Baseline-Baseline-USA Recycling",41103.8305695337
2042,"Brazil","Ambitious-Baseline-High Capacity-Baseline-Baseline",58921.0324511876
2042,"Brazil","Ambitious-Baseline-Low Capacity-Baseline-Baseline",32075.1312373852
2042,"Brazil","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",29043.6802996425
2042,"Brazil","Ambitious-Double LFP-Baseline-Baseline-Baseline",40272.3777328028
2042,"Brazil","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",41397.6146644925
2042,"Brazil","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",36694.5039137798
2042,"Brazil","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",47505.1339534609
2042,"Canada","Ambitious-Baseline-Baseline-Baseline-Baseline",27357.6306315349
2042,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",26952.8881653639
2042,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",20631.68389735
2042,"Canada","Ambitious-Baseline-Baseline-Baseline-USA Recycling",27357.6306315349
2042,"Canada","Ambitious-Baseline-High Capacity-Baseline-Baseline",33969.1775028152
2042,"Canada","Ambitious-Baseline-Low Capacity-Baseline-Baseline",19179.3676704001
2042,"Canada","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",15893.7423992665
2042,"Canada","Ambitious-Double LFP-Baseline-Baseline-Baseline",27118.3128387108
